Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-08 04:31:21,32.3182,-86.9023,607209,11624,,,1.0,12383.970827125633,2756534.0,,1.9143326268220664,84000001.0,USA,56219.25340365497,
Alaska,US,2021-08-08 04:31:21,61.3707,-152.4044,77586,398,,,2.0,10605.772713913702,2539899.0,,0.5129791457221664,84000002.0,USA,347196.54976795684,
American Samoa,US,2021-08-08 04:31:21,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-08 04:31:21,33.7298,-111.4312,943415,18376,,,4.0,12961.281500572148,10883217.0,,1.9478172384369552,84000004.0,USA,149521.09004924903,
Arkansas,US,2021-08-08 04:31:21,34.9697,-92.3731,402908,6290,,,5.0,13351.032737712589,3377594.0,,1.5611504363278963,84000005.0,USA,111922.2454473518,
California,US,2021-08-08 04:31:21,36.1162,-119.6816,4039837,64754,,,6.0,10224.271613368855,74870934.0,,1.602886453092043,84000006.0,USA,189488.0326019622,
Colorado,US,2021-08-08 04:31:21,39.0598,-105.3111,581692,6978,,,8.0,10101.036060691096,9590747.0,,1.19960391409887,84000008.0,USA,166542.57114755738,
Connecticut,US,2021-08-08 04:31:21,41.5978,-72.7554,358076,8296,,,9.0,10043.399030709168,9171240.0,,2.3168265954713525,84000009.0,USA,257237.07516393487,
Delaware,US,2021-08-08 04:31:21,39.3185,-75.5071,112558,1835,,,10.0,11559.063592410479,1966971.0,,1.630270616037954,84000010.0,USA,201996.68502840525,
Diamond Princess,US,2021-08-08 04:31:21,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-08 04:31:21,38.8974,-77.0268,51103,1149,,,11.0,7240.959604618639,1752098.0,,2.248400289611177,84000011.0,USA,248260.78393309802,
Florida,US,2021-08-08 04:31:21,27.7663,-81.6868,2768985,39695,,,12.0,12892.349878388024,24335454.0,,1.433557783808869,84000012.0,USA,113305.48465138575,
Georgia,US,2021-08-08 04:31:21,33.0406,-83.6431,1211439,21802,,,13.0,11409.915569908066,9628632.0,,1.7996779037161592,84000013.0,USA,90687.09045500023,
Grand Princess,US,2021-08-08 04:31:21,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-08-08 04:31:21,13.4443,144.7937,8673,143,,,66.0,5281.0404983285525,178718.0,,1.648795111264845,316.0,GUM,108822.43696302113,
Hawaii,US,2021-08-08 04:31:21,21.0943,-157.4983,45860,542,,,15.0,3238.993355331556,1892669.0,,1.1818578281726997,84000015.0,USA,133675.1486010035,
Idaho,US,2021-08-08 04:31:21,44.2405,-114.4788,204091,2217,,,16.0,11420.457565897155,833841.0,,1.0862801397415858,84000016.0,USA,46659.802525369814,
Illinois,US,2021-08-08 04:31:21,40.3495,-88.9861,1436353,25936,,,17.0,11335.0164905265,27188772.0,,1.8056842572821583,84000017.0,USA,214560.89065652047,
Indiana,US,2021-08-08 04:31:21,39.8494,-86.2583,781326,14054,,,18.0,11605.77218299048,11366594.0,,1.7987370188628051,84000018.0,USA,168838.74395648745,
Iowa,US,2021-08-08 04:31:21,42.0115,-93.2105,382401,6193,,,19.0,12120.206524736377,1529873.0,,1.619504133095886,84000019.0,USA,48489.35205874989,
Kansas,US,2021-08-08 04:31:21,38.5266,-96.7265,340491,5305,,,20.0,11687.411655592225,1529696.0,,1.5580441186404341,84000020.0,USA,52507.076133914845,
Kentucky,US,2021-08-08 04:31:21,37.6681,-84.6701,495132,7372,,,21.0,11082.54789461986,5741890.0,,1.4888958903888256,84000021.0,USA,128520.82057035061,
Louisiana,US,2021-08-08 04:31:21,31.1695,-91.8678,573903,11210,,,22.0,12345.201787818518,7768059.0,,1.9532917583633471,84000022.0,USA,167098.37002887198,
Maine,US,2021-08-08 04:31:21,44.6939,-69.3819,71306,901,,,23.0,5304.6692039648515,2439589.0,,1.2635682831739266,84000023.0,USA,181488.4110542087,
Maryland,US,2021-08-08 04:31:21,39.0639,-76.8021,473116,9849,,,24.0,7825.687102195287,11396386.0,,2.0817304847014264,84000024.0,USA,188504.61817363804,
Massachusetts,US,2021-08-08 04:31:21,42.2302,-71.5301,726395,18095,,,25.0,10538.914527857296,24892730.0,,2.4910689087892948,84000025.0,USA,361156.60740372544,
Michigan,US,2021-08-08 04:31:21,43.3266,-84.5361,1018601,21221,,,26.0,10199.415091254436,14724982.0,,2.083347650355733,84000026.0,USA,147443.60513022266,
Minnesota,US,2021-08-08 04:31:21,45.6945,-93.9002,617788,7787,,,27.0,10954.402698615795,9811586.0,,1.260464754899739,84000027.0,USA,173975.64238233984,
Mississippi,US,2021-08-08 04:31:21,32.7416,-89.6787,358149,7621,,,28.0,12033.974105463134,2076870.0,,2.1278853214723483,84000028.0,USA,69783.80450709963,
Missouri,US,2021-08-08 04:31:21,38.4561,-92.2884,706578,10274,,,29.0,11512.607561343286,6179686.0,,1.4540503666969535,84000029.0,USA,100688.52946217863,
Montana,US,2021-08-08 04:31:21,46.9219,-110.4544,117882,1722,,,30.0,11029.605774070948,1534562.0,,1.4607828167150199,84000030.0,USA,143580.9868840863,
Nebraska,US,2021-08-08 04:31:21,41.1254,-98.2681,231069,2290,,,31.0,11945.204941253345,3178859.0,,0.9910459646252849,84000031.0,USA,164332.39523409744,
Nevada,US,2021-08-08 04:31:21,38.3135,-117.0554,363574,6005,,,32.0,11803.752796936258,3784808.0,,1.6516582593914857,84000032.0,USA,122877.15297536876,
New Hampshire,US,2021-08-08 04:31:21,43.4525,-71.5639,101662,1389,,,33.0,7476.7358651948825,2152334.0,,1.3662922232495918,84000033.0,USA,158293.4903078669,
New Jersey,US,2021-08-08 04:31:21,40.2989,-74.521,1048053,26645,,,34.0,11799.48863962604,14867316.0,,2.5423332598637662,84000034.0,USA,167383.44935201792,
New Mexico,US,2021-08-08 04:31:21,34.8405,-106.2485,213793,4425,,,35.0,10196.015030314824,3862062.0,,2.0697590660124514,84000035.0,USA,184185.8348964079,
New York,US,2021-08-08 04:31:21,42.1657,-74.9481,2173080,53729,,,36.0,11170.602646990954,61894981.0,,2.472481454893515,84000036.0,USA,318167.87168169365,
North Carolina,US,2021-08-08 04:31:21,35.6301,-79.8064,1071137,13736,,,37.0,10212.894938675166,13107087.0,,1.2823756438252063,84000037.0,USA,124971.22448676039,
North Dakota,US,2021-08-08 04:31:21,47.5289,-99.784,112285,1573,,,38.0,14734.365445331217,1614949.0,,1.4008994968161377,84000038.0,USA,211918.32160637848,
Northern Mariana Islands,US,2021-08-08 04:31:21,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-08-08 04:31:21,40.3888,-82.7649,1140917,20611,,,39.0,9760.520484896186,14203778.0,,1.801708625605544,84000039.0,USA,121513.01639989392,
Oklahoma,US,2021-08-08 04:31:21,35.5653,-96.9289,493983,7531,,,40.0,12483.867079137048,4249962.0,,1.524546391272574,84000040.0,USA,107404.42626443306,
Oregon,US,2021-08-08 04:31:21,44.572,-122.0709,226899,2889,,,41.0,5379.638417473636,5787925.0,,1.2732537384475031,84000041.0,USA,137228.21029381396,
Pennsylvania,US,2021-08-08 04:31:21,40.5908,-77.2098,1239996,27900,,,42.0,9685.963642055936,15199867.0,,2.2500072580879293,84000042.0,USA,118730.51132913801,
Puerto Rico,US,2021-08-08 04:31:21,18.2208,-66.5901,151504,2609,,,72.0,4743.848346147126,415664.0,,1.7220667441123667,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-08-08 04:31:21,41.6809,-71.5118,155825,2743,,,44.0,14709.338931676735,4655135.0,,1.7603080378629874,84000044.0,USA,439428.5800591111,
South Carolina,US,2021-08-08 04:31:21,33.8569,-80.945,634310,9950,,,45.0,12319.775384688292,7013754.0,,1.5686336333969195,84000045.0,USA,136223.4142350886,
South Dakota,US,2021-08-08 04:31:21,44.2998,-99.4388,125599,2052,,,46.0,14197.447830180894,844197.0,,1.6337709695140883,84000046.0,USA,95426.26028786233,
Tennessee,US,2021-08-08 04:31:21,35.7478,-86.6923,914110,12820,,,47.0,13385.366956530906,8525394.0,,1.4024570347113583,84000047.0,USA,124837.85008260151,
Texas,US,2021-08-08 04:31:21,31.0545,-97.5635,3235644,53661,,,48.0,11158.978063125589,27455455.0,,1.6584333752415283,84000048.0,USA,94687.43163899727,
Utah,US,2021-08-08 04:31:21,40.15,-111.8624,438479,2494,,,49.0,13677.003878403897,3752461.0,,0.5687843659559523,84000049.0,USA,117046.48033442734,
Vermont,US,2021-08-08 04:31:21,44.0459,-72.7107,25320,260,,,50.0,4057.76383878562,1792813.0,,1.0268562401263823,84000050.0,USA,287314.84048597014,
Virgin Islands,US,2021-08-08 04:31:21,18.3358,-64.8963,4960,40,,,78.0,4623.932580079801,150985.0,,0.8064516129032258,850.0,VIR,140754.93157325574,
Virginia,US,2021-08-08 04:31:21,37.7693,-78.17,704664,11558,,,51.0,8255.666702868331,8074800.0,,1.6402143432898515,84000051.0,USA,94602.33173870269,
Washington,US,2021-08-08 04:31:21,47.4009,-121.4905,488640,6168,,,53.0,6416.89909497087,8932710.0,,1.262278978388998,84000053.0,USA,117305.78486132373,
West Virginia,US,2021-08-08 04:31:21,38.4912,-80.9545,169162,2965,,,54.0,9439.06945133407,3195707.0,,1.7527577115427817,84000054.0,USA,178317.2362534993,
