Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-07-19 04:30:57,32.3182,-86.9023,560202,11443,,,1.0,11425.26745370611,2715434.0,,2.0426560419277333,84000001.0,USA,55381.02274338007,
Alaska,US,2021-07-19 04:30:57,61.3707,-152.4044,72440,381,,,2.0,9902.330000205046,2428810.0,,0.5259525124240751,84000002.0,USA,332011.01777744363,
American Samoa,US,2021-07-19 04:30:57,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-07-19 04:30:57,33.7298,-111.4312,908248,18117,,,4.0,12478.133165501558,10486516.0,,1.9947195039240384,84000004.0,USA,144070.93997472356,
Arkansas,US,2021-07-19 04:30:57,34.9697,-92.3731,362580,5992,,,5.0,12014.69677951252,3200464.0,,1.6526008053395114,84000005.0,USA,106052.74563888178,
California,US,2021-07-19 04:30:57,36.1162,-119.6816,3860499,64094,,,6.0,9770.391810149482,71458534.0,,1.6602516928511055,84000006.0,USA,180851.7177077078,
Colorado,US,2021-07-19 04:30:57,39.0598,-105.3111,566289,6887,,,8.0,9833.564171026419,9257186.0,,1.216163478365287,84000008.0,USA,160750.31048480087,
Connecticut,US,2021-07-19 04:30:57,41.5978,-72.7554,350675,8282,,,9.0,9835.814059288916,8926296.0,,2.361730947458473,84000009.0,USA,250366.82881350085,
Delaware,US,2021-07-19 04:30:57,39.3185,-75.5071,110387,1697,,,10.0,11336.11429463402,1928670.0,,1.5373187060070481,84000010.0,USA,198063.39112967823,
Diamond Princess,US,2021-07-19 04:30:57,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-07-19 04:30:57,38.8974,-77.0268,49652,1146,,,11.0,7035.3624305525045,1698967.0,,2.3080641263191817,84000011.0,USA,240732.47004246552,
Florida,US,2021-07-19 04:30:57,27.7663,-81.6868,2450344,38388,,,12.0,11408.76247809534,24335454.0,,1.566637174209009,84000012.0,USA,113305.48465138575,
Georgia,US,2021-07-19 04:30:57,33.0406,-83.6431,1145976,21558,,,13.0,10793.35352844094,9281042.0,,1.8811912291356887,84000013.0,USA,87413.32053926832,
Grand Princess,US,2021-07-19 04:30:57,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-19 04:30:57,13.4443,144.7937,8477,142,,,66.0,5161.694950343727,171258.0,,1.6751209154181903,316.0,GUM,104279.99926931298,
Hawaii,US,2021-07-19 04:30:57,21.0943,-157.4983,39254,523,,,15.0,2772.4257560005426,1768342.0,,1.3323482957150865,84000015.0,USA,124894.19947565881,
Idaho,US,2021-07-19 04:30:57,44.2405,-114.4788,196856,2173,,,16.0,11015.603797287731,812278.0,,1.1038525622790265,84000016.0,USA,45453.18720919496,
Illinois,US,2021-07-19 04:30:57,40.3495,-88.9861,1399946,25790,,,17.0,11047.709717490483,26292979.0,,1.8422139139652531,84000017.0,USA,207491.71725200352,
Indiana,US,2021-07-19 04:30:57,39.8494,-86.2583,760163,13940,,,18.0,11291.418178760969,11022858.0,,1.8338172207802799,84000018.0,USA,163732.90886704667,
Iowa,US,2021-07-19 04:30:57,42.0115,-93.2105,375278,6158,,,19.0,11894.442912518582,1506131.0,,1.640916866962625,84000019.0,USA,47736.84894471439,
Kansas,US,2021-07-19 04:30:57,38.5266,-96.7265,324375,5198,,,20.0,11134.227206542102,1470084.0,,1.602466281310212,84000020.0,USA,50460.88406536336,
Kentucky,US,2021-07-19 04:30:57,37.6681,-84.6701,469710,7284,,,21.0,10513.52684048273,5560282.0,,1.5507440761320814,84000021.0,USA,124455.88564785293,
Louisiana,US,2021-07-19 04:30:57,31.1695,-91.8678,495945,10828,,,22.0,10668.250733416022,7301289.0,,2.1833066166611217,84000022.0,USA,157057.70141675454,
Maine,US,2021-07-19 04:30:57,44.6939,-69.3819,69476,882,,,23.0,5168.529964023533,2382963.0,,1.2695031377741954,84000023.0,USA,177275.83149086602,
Maryland,US,2021-07-19 04:30:57,39.0639,-76.8021,464197,9781,,,24.0,7678.160273120641,11069139.0,,2.1070795373515985,84000024.0,USA,183091.7117677416,
Massachusetts,US,2021-07-19 04:30:57,42.2302,-71.5301,712272,18020,,,25.0,10334.010736012735,24206941.0,,2.5299323853808655,84000025.0,USA,351206.8257351502,
Michigan,US,2021-07-19 04:30:57,43.3266,-84.5361,1003432,21109,,,26.0,10047.525462715646,14433916.0,,2.1036801696577347,84000026.0,USA,144529.11461533894,
Minnesota,US,2021-07-19 04:30:57,45.6945,-93.9002,607524,7728,,,27.0,10772.405007986335,9566519.0,,1.2720485116637368,84000027.0,USA,169630.1992754137,
Mississippi,US,2021-07-19 04:30:57,32.7416,-89.6787,326804,7465,,,28.0,10980.767427974875,2006897.0,,2.2842437669061577,84000028.0,USA,67432.67894181372,
Missouri,US,2021-07-19 04:30:57,38.4561,-92.2884,653331,9894,,,29.0,10645.029155535509,5894343.0,,1.5143931636490535,84000029.0,USA,96039.30180525132,
Montana,US,2021-07-19 04:30:57,46.9219,-110.4544,114663,1691,,,30.0,10728.42068231195,1483924.0,,1.4747564602356469,84000030.0,USA,138843.0525328927,
Nebraska,US,2021-07-19 04:30:57,41.1254,-98.2681,225861,2275,,,31.0,11675.975285462011,3098229.0,,1.0072566755659451,84000031.0,USA,160164.19493715907,
Nevada,US,2021-07-19 04:30:57,38.3135,-117.0554,343096,5758,,,32.0,11138.91634060093,3613764.0,,1.6782474875836502,84000032.0,USA,117324.05761266635,
New Hampshire,US,2021-07-19 04:30:57,43.4525,-71.5639,99907,1381,,,33.0,7347.664319844437,2097156.0,,1.382285525538751,84000033.0,USA,154235.4220860168,
New Jersey,US,2021-07-19 04:30:57,40.2989,-74.521,1028931,26539,,,34.0,11584.203895660869,14600808.0,,2.579278882646164,84000034.0,USA,164382.97311811615,
New Mexico,US,2021-07-19 04:30:57,34.8405,-106.2485,207189,4379,,,35.0,9881.063262669488,3729354.0,,2.113529193152146,84000035.0,USA,177856.84955711695,
New York,US,2021-07-19 04:30:57,42.1657,-74.9481,2126680,53566,,,36.0,10932.085904477848,60020206.0,,2.528589162450392,84000036.0,USA,308530.69008805125,
North Carolina,US,2021-07-19 04:30:57,35.6301,-79.8064,1022876,13523,,,37.0,9752.744161850726,12664488.0,,1.3220566324754908,84000037.0,USA,120751.20679811489,
North Dakota,US,2021-07-19 04:30:57,47.5289,-99.784,111008,1568,,,38.0,14566.793777934083,1597469.0,,1.4125108100317094,84000038.0,USA,209624.5449845288,
Northern Mariana Islands,US,2021-07-19 04:30:57,15.0979,145.6739,183,2,,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
Ohio,US,2021-07-19 04:30:57,40.3888,-82.7649,1117109,20555,,,39.0,9556.843555106894,13866092.0,,1.8294544220841475,84000039.0,USA,118624.11990657965,
Oklahoma,US,2021-07-19 04:30:57,35.5653,-96.9289,464607,7417,,,40.0,11741.481046992763,4176571.0,,1.5964029814445326,84000040.0,USA,105549.69950500016,
Oregon,US,2021-07-19 04:30:57,44.572,-122.0709,211998,2817,,,41.0,5026.344696219798,5551429.0,,1.3287861206237794,84000041.0,USA,131621.0327955489,
Pennsylvania,US,2021-07-19 04:30:57,40.5908,-77.2098,1220653,27792,,,42.0,9534.869933101802,14816407.0,,2.276814131452592,84000042.0,USA,115735.19552313314,
Puerto Rico,US,2021-07-19 04:30:57,18.2208,-66.5901,141905,2561,,,72.0,4443.287303041557,415664.0,,1.8047285155561816,630.0,PRI,13015.147975980166,
Rhode Island,US,2021-07-19 04:30:57,41.6809,-71.5118,152971,2736,,,44.0,14439.93124156921,4545284.0,,1.7885743049336151,84000044.0,USA,429059.02709274745,
South Carolina,US,2021-07-19 04:30:57,33.8569,-80.945,601803,9862,,,45.0,11688.413844699859,6765166.0,,1.638742246216785,84000045.0,USA,131395.25714576495,
South Dakota,US,2021-07-19 04:30:57,44.2998,-99.4388,124764,2041,,,46.0,14103.061179505325,829326.0,,1.6358885575967426,84000046.0,USA,93745.27360259717,
Tennessee,US,2021-07-19 04:30:57,35.7478,-86.6923,873685,12625,,,47.0,12793.421283452437,8291173.0,,1.4450288147329988,84000047.0,USA,121408.13808522085,
Texas,US,2021-07-19 04:30:57,31.0545,-97.5635,3041410,52827,,,48.0,10489.110505040351,26162412.0,,1.7369246500800617,84000048.0,USA,90228.02928457322,
Utah,US,2021-07-19 04:30:57,40.15,-111.8624,422619,2413,,,49.0,13182.299955270779,3640097.0,,0.5709634446155994,84000049.0,USA,113541.6309259198,
Vermont,US,2021-07-19 04:30:57,44.0459,-72.7107,24550,258,,,50.0,3934.364227574525,1753552.0,,1.0509164969450102,84000050.0,USA,281022.90264732233,
Virgin Islands,US,2021-07-19 04:30:57,18.3358,-64.8963,4160,32,,,78.0,3878.1370026475743,136353.0,,0.7692307692307693,850.0,VIR,127114.33046202036,
Virginia,US,2021-07-19 04:30:57,37.7693,-78.17,684499,11477,,,51.0,8019.418620004243,7829358.0,,1.6767007694678882,84000051.0,USA,91726.794820561,
Washington,US,2021-07-19 04:30:57,47.4009,-121.4905,460067,6042,,,53.0,6041.673861996485,7886719.0,,1.313286977766282,84000053.0,USA,103569.66276479526,
West Virginia,US,2021-07-19 04:30:57,38.4912,-80.9545,164933,2919,,,54.0,9203.095505000429,3100265.0,,1.7698095590330618,84000054.0,USA,172991.66865218087,
Wisconsin,US,2021-07-19 04:30:57,44.2685,-89.6165,679826,8209,,,55.0,11675.976060870764,9180794.0,,1.207514864097578,84000055.0,USA,157679.65768268047,
Wyoming,US,2021-07-19 04:30:57,42.756,-107.3025,63523,760,,,56.0,10975.725647462934,803271.0,,1.1964170457944368,84000056.0,USA,138791.96694997398,
