Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-07-23 04:31:30,32.3182,-86.9023,565510,11468,,,1.0,11533.523617811687,2725837.0,,2.027904015844105,84000001.0,USA,55593.19095649053,
Alaska,US,2021-07-23 04:31:30,61.3707,-152.4044,73374,382,,,2.0,10030.004989440158,2447264.0,,0.5206203832420203,84000002.0,USA,334533.62404226675,
American Samoa,US,2021-07-23 04:31:30,-14.271,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-07-23 04:31:30,33.7298,-111.4312,912653,18137,,,4.0,12538.65207288592,10539174.0,,1.987283228127229,84000004.0,USA,144794.39164896778,
Arkansas,US,2021-07-23 04:31:30,34.9697,-92.3731,370326,6035,,,5.0,12271.373488801792,3232970.0,,1.6296452314987335,84000005.0,USA,107129.88650024985,
California,US,2021-07-23 04:31:30,36.1162,-119.6816,3893526,64235,,,6.0,9853.97860302621,72156783.0,,1.6497899333406274,84000006.0,USA,182618.88985593145,
Colorado,US,2021-07-23 04:31:30,39.0598,-105.3111,568597,6901,,,8.0,9873.642410417842,9318452.0,,1.213689133076678,84000008.0,USA,161814.18978053518,
Connecticut,US,2021-07-23 04:31:30,41.5978,-72.7554,351825,8286,,,9.0,9868.06952708155,8963735.0,,2.355148156043488,84000009.0,USA,251416.92660366476,
Delaware,US,2021-07-23 04:31:30,39.3185,-75.5071,110573,1697,,,10.0,11355.215432075946,1934524.0,,1.5347327105170343,84000010.0,USA,198664.56348766235,
Diamond Princess,US,2021-07-23 04:31:30,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-07-23 04:31:30,38.8974,-77.0268,49930,1146,,,11.0,7074.753205459731,1706753.0,,2.2952132986180653,84000011.0,USA,241835.6951267377,
Florida,US,2021-07-23 04:31:30,27.7663,-81.6868,2450344,38388,,,12.0,11408.76247809534,24335454.0,,1.566637174209009,84000012.0,USA,113305.48465138575,
Georgia,US,2021-07-23 04:31:30,33.0406,-83.6431,1155208,21605,,,13.0,10880.304947820201,9338216.0,,1.8702259679642108,84000013.0,USA,87951.8127892239,
Grand Princess,US,2021-07-23 04:31:30,,,103,3,,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
Guam,US,2021-07-23 04:31:30,13.4443,144.7937,8500,143,,,66.0,5175.699785056232,173235.0,,1.6823529411764706,316.0,GUM,105483.80614873132,
Hawaii,US,2021-07-23 04:31:30,21.0943,-157.4983,39892,527,,,15.0,2817.4863264475885,1801936.0,,1.3210668805775594,84000015.0,USA,127266.8715816119,
Idaho,US,2021-07-23 04:31:30,44.2405,-114.4788,198014,2180,,,16.0,11080.402783334685,816521.0,,1.1009322573151394,84000016.0,USA,45690.61561834628,
Illinois,US,2021-07-23 04:31:30,40.3495,-88.9861,1406459,25831,,,17.0,11099.10722381574,26444494.0,,1.8365981518124597,84000017.0,USA,208687.40175543827,
Indiana,US,2021-07-23 04:31:30,39.8494,-86.2583,763688,13963,,,18.0,11343.778329255183,11078629.0,,1.8283644629744085,84000018.0,USA,164561.32814455382,
