Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-15 04:31:24,32.3182,-86.9023,627905,11765,,,1.0,12806.063813623186,2756534.0,,1.8736910838423009,84000001.0,USA,56219.25340365497,
Alaska,US,2021-08-15 04:31:24,61.3707,-152.4044,79823,403,,,2.0,10911.56388192114,2585595.0,,0.5048670182779399,84000002.0,USA,353443.0554511342,
American Samoa,US,2021-08-15 04:31:24,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-15 04:31:24,33.7298,-111.4312,962410,18462,,,4.0,13175.288996673453,11093467.0,,1.9223309474948693,84000004.0,USA,152409.64856855955,
Arkansas,US,2021-08-15 04:31:24,34.9697,-92.3731,418290,6445,,,5.0,13860.741121689807,3448185.0,,1.5407970546749865,84000005.0,USA,114261.3966977312,
California,US,2021-08-15 04:31:24,36.1162,-119.6816,4124955,64633,,,6.0,10439.693560142136,76495686.0,,1.566877699271871,84000006.0,USA,193600.05636736765,
Colorado,US,2021-08-15 04:31:24,39.0598,-105.3111,589526,7032,,,8.0,10237.072857654874,9727047.0,,1.1928227084131997,84000008.0,USA,168909.40998163485,
Connecticut,US,2021-08-15 04:31:24,41.5978,-72.7554,361836,8307,,,9.0,10148.860386274651,9264240.0,,2.2957914635359664,84000009.0,USA,259845.56082020892,
Delaware,US,2021-08-15 04:31:24,39.3185,-75.5071,114187,1838,,,10.0,11726.35258645832,1987414.0,,1.6096403268323014,84000010.0,USA,204096.06434413267,
Diamond Princess,US,2021-08-15 04:31:24,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-15 04:31:24,38.8974,-77.0268,52201,1150,,,11.0,7396.538996158692,1777003.0,,2.2030229305951994,84000011.0,USA,251789.6589297328,
Florida,US,2021-08-15 04:31:24,27.7663,-81.6868,2920749,40766,,,12.0,13598.960635377927,24335454.0,,1.3957378740864073,84000012.0,USA,113305.48465138575,
