Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Alabama,US,2021-08-19 04:31:11,32.3182,-86.9023,645851,11872,,,1.0,13172.07080703665,2756534.0,,1.8381948777659245,84000001.0,USA,56219.25340365497,
Alaska,US,2021-08-19 04:31:11,61.3707,-152.4044,82002,412,,,2.0,11118.523125713391,2608537.0,,0.5016167303933019,84000002.0,USA,356579.1578098408,
American Samoa,US,2021-08-19 04:31:11,-14.270999999999999,-170.132,0,0,,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
Arizona,US,2021-08-19 04:31:11,33.7298,-111.4312,972925,18504,,,4.0,13366.710094649925,11228463.0,,1.9018937739291315,84000004.0,USA,154264.31608757426,
Arkansas,US,2021-08-19 04:31:11,34.9697,-92.3731,425551,6565,,,5.0,14101.346542055084,3480833.0,,1.5427058096444377,84000005.0,USA,115343.24296740275,
California,US,2021-08-19 04:31:11,36.1162,-119.6816,4176356,64845,,,6.0,10569.782418974502,77638353.0,,1.5526693605621742,84000006.0,USA,196491.98932694827,
Colorado,US,2021-08-19 04:31:11,39.0598,-105.3111,595585,7055,,,8.0,10342.28691851823,9792333.0,,1.1845496444672046,84000008.0,USA,170043.096262791,
Connecticut,US,2021-08-19 04:31:11,41.5978,-72.7554,364891,8307,,,9.0,10234.547737671608,9310841.0,,2.2765702634485367,84000009.0,USA,261152.63651986505,
Delaware,US,2021-08-19 04:31:11,39.3185,-75.5071,115236,1849,,,10.0,11834.078893859292,2005776.0,,1.6045333055642337,84000010.0,USA,205981.73684794267,
Diamond Princess,US,2021-08-19 04:31:11,,,49,0,,,88888.0,,,,0.0,84088888.0,USA,,
District of Columbia,US,2021-08-19 04:31:11,38.8974,-77.0268,53024,1153,,,11.0,7513.152693096271,1789456.0,,2.174487024743512,84000011.0,USA,253554.16727476765,
Florida,US,2021-08-19 04:31:11,27.7663,-81.6868,2920749,40766,,,12.0,13598.960635377927,24335454.0,,1.3957378740864073,84000012.0,USA,113305.48465138575,
Georgia,US,2021-08-19 04:31:11,33.0406,-83.6431,1287667,22103,,,13.0,12127.867562590283,9924543.0,,1.7165152170553413,84000013.0,USA,93474.12267553057,
